HCCI_HL_CATEGORY,HCCI_ML_CATEGORY,HCCI_SUBCATEGORY,AGE_GROUP,GENDER,METRIC,YEAR,VALUE
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Female,Spending_per_person,2014,219.2803
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Female,Spending_per_person,2015,232.7258
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Female,Spending_per_person,2016,246.1404
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Female,Utilization_per_1000_persons,2012,870.9625
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Female,Utilization_per_1000_persons,2013,857.0393
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Female,Utilization_per_1000_persons,2014,846.7395
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Female,Utilization_per_1000_persons,2015,859.3396
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Female,Utilization_per_1000_persons,2016,896.1544
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Male,OOP_spending_per_person,2012,22.9475
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Male,OOP_spending_per_person,2013,24.6774
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Male,OOP_spending_per_person,2014,27.555
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Male,OOP_spending_per_person,2015,28.4065
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Male,OOP_spending_per_person,2016,29.9607
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Male,Payer_spending_per_person,2012,190.9357
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Male,Payer_spending_per_person,2013,205.0143
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Male,Payer_spending_per_person,2014,215.9054
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Male,Payer_spending_per_person,2015,228.6517
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Male,Payer_spending_per_person,2016,232.1756
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Male,Price,2012,310.7975
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Male,Price,2013,326.9301
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Male,Price,2014,353.1948
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Male,Price,2015,370.7079
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Male,Price,2016,364.5287
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Male,Spending_per_person,2012,213.8832
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Male,Spending_per_person,2013,229.6917
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Male,Spending_per_person,2014,243.4604
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Male,Spending_per_person,2015,257.0582
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Male,Spending_per_person,2016,262.1363
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Male,Utilization_per_1000_persons,2012,688.1752
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Male,Utilization_per_1000_persons,2013,702.5713
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Male,Utilization_per_1000_persons,2014,689.3091
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Male,Utilization_per_1000_persons,2015,693.4252
Outpatient,outpatient_procedures,Other_Outpatient,Ages_45to54,Male,Utilization_per_1000_persons,2016,719.1104
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,All,OOP_spending_per_person,2012,32.9097
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,All,OOP_spending_per_person,2013,34.9023
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,All,OOP_spending_per_person,2014,37.6589
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,All,OOP_spending_per_person,2015,39.5945
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,All,OOP_spending_per_person,2016,41.9851
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,All,Payer_spending_per_person,2012,300.4372
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,All,Payer_spending_per_person,2013,306.7428
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,All,Payer_spending_per_person,2014,310.0357
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,All,Payer_spending_per_person,2015,327.4003
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,All,Payer_spending_per_person,2016,351.9095
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,All,Price,2012,266.4273
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,All,Price,2013,279.4093
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,All,Price,2014,291.8344
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,All,Price,2015,304.0731
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,All,Price,2016,315.0783
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,All,Spending_per_person,2012,333.3469
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,All,Spending_per_person,2013,341.6451
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,All,Spending_per_person,2014,347.6946
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,All,Spending_per_person,2015,366.9949
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,All,Spending_per_person,2016,393.8947
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,All,Utilization_per_1000_persons,2012,1251.1736
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,All,Utilization_per_1000_persons,2013,1222.7404
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,All,Utilization_per_1000_persons,2014,1191.4106
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,All,Utilization_per_1000_persons,2015,1206.9296
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,All,Utilization_per_1000_persons,2016,1250.1487
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Female,OOP_spending_per_person,2012,31.668
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Female,OOP_spending_per_person,2013,33.2054
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Female,OOP_spending_per_person,2014,35.2347
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Female,OOP_spending_per_person,2015,37.7866
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Female,OOP_spending_per_person,2016,40.2118
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Female,Payer_spending_per_person,2012,271.0847
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Female,Payer_spending_per_person,2013,272.5366
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Female,Payer_spending_per_person,2014,274.0001
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Female,Payer_spending_per_person,2015,289.7428
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Female,Payer_spending_per_person,2016,312.0214
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Female,Price,2012,236.2501
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Female,Price,2013,246.7352
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Female,Price,2014,256.1581
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Female,Price,2015,267.345
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Female,Price,2016,277.2153
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Female,Spending_per_person,2012,302.7527
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Female,Spending_per_person,2013,305.742
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Female,Spending_per_person,2014,309.2349
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Female,Spending_per_person,2015,327.5294
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Female,Spending_per_person,2016,352.2332
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Female,Utilization_per_1000_persons,2012,1281.4924
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Female,Utilization_per_1000_persons,2013,1239.1502
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Female,Utilization_per_1000_persons,2014,1207.2031
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Female,Utilization_per_1000_persons,2015,1225.1191
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Female,Utilization_per_1000_persons,2016,1270.6126
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Male,OOP_spending_per_person,2012,34.2549
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Male,OOP_spending_per_person,2013,36.7958
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Male,OOP_spending_per_person,2014,40.3567
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Male,OOP_spending_per_person,2015,41.6123
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Male,OOP_spending_per_person,2016,43.9661
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Male,Payer_spending_per_person,2012,332.2353
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Male,Payer_spending_per_person,2013,344.9123
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Male,Payer_spending_per_person,2014,350.1403
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Male,Payer_spending_per_person,2015,369.4276
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Male,Payer_spending_per_person,2016,396.4676
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Male,Price,2012,300.8139
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Male,Price,2013,316.9203
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Male,Price,2014,332.6677
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Male,Price,2015,346.3927
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Male,Price,2016,358.8671
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Male,Spending_per_person,2012,366.4902
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Male,Spending_per_person,2013,381.7081
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Male,Spending_per_person,2014,390.497
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Male,Spending_per_person,2015,411.0398
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Male,Spending_per_person,2016,440.4337
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Male,Utilization_per_1000_persons,2012,1218.3287
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Male,Utilization_per_1000_persons,2013,1204.4294
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Male,Utilization_per_1000_persons,2014,1173.835
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Male,Utilization_per_1000_persons,2015,1186.6295
Outpatient,outpatient_procedures,Other_Outpatient,Ages_55to64,Male,Utilization_per_1000_persons,2016,1227.2889
Outpatient,outpatient_procedures,Radiology,All,All,OOP_spending_per_person,2012,30.8723
Outpatient,outpatient_procedures,Radiology,All,All,OOP_spending_per_person,2013,32.119
Outpatient,outpatient_procedures,Radiology,All,All,OOP_spending_per_person,2014,34.1714
Outpatient,outpatient_procedures,Radiology,All,All,OOP_spending_per_person,2015,35.3403
Outpatient,outpatient_procedures,Radiology,All,All,OOP_spending_per_person,2016,37.5637
Outpatient,outpatient_procedures,Radiology,All,All,Payer_spending_per_person,2012,158.0865
Outpatient,outpatient_procedures,Radiology,All,All,Payer_spending_per_person,2013,157.1803
Outpatient,outpatient_procedures,Radiology,All,All,Payer_spending_per_person,2014,156.6217
Outpatient,outpatient_procedures,Radiology,All,All,Payer_spending_per_person,2015,157.2824
Outpatient,outpatient_procedures,Radiology,All,All,Payer_spending_per_person,2016,162.5634
Outpatient,outpatient_procedures,Radiology,All,All,Price,2012,487.5169
Outpatient,outpatient_procedures,Radiology,All,All,Price,2013,496.1324
Outpatient,outpatient_procedures,Radiology,All,All,Price,2014,510.3814
Outpatient,outpatient_procedures,Radiology,All,All,Price,2015,519.4024
Outpatient,outpatient_procedures,Radiology,All,All,Price,2016,539.0321
Outpatient,outpatient_procedures,Radiology,All,All,Spending_per_person,2012,188.9588
Outpatient,outpatient_procedures,Radiology,All,All,Spending_per_person,2013,189.2993
Outpatient,outpatient_procedures,Radiology,All,All,Spending_per_person,2014,190.793
Outpatient,outpatient_procedures,Radiology,All,All,Spending_per_person,2015,192.6227
Outpatient,outpatient_procedures,Radiology,All,All,Spending_per_person,2016,200.1272
Outpatient,outpatient_procedures,Radiology,All,All,Utilization_per_1000_persons,2012,387.5943
Outpatient,outpatient_procedures,Radiology,All,All,Utilization_per_1000_persons,2013,381.55
Outpatient,outpatient_procedures,Radiology,All,All,Utilization_per_1000_persons,2014,373.8244
Outpatient,outpatient_procedures,Radiology,All,All,Utilization_per_1000_persons,2015,370.8545
Outpatient,outpatient_procedures,Radiology,All,All,Utilization_per_1000_persons,2016,371.2713
Outpatient,outpatient_procedures,Radiology,All,Female,OOP_spending_per_person,2012,38.1499
Outpatient,outpatient_procedures,Radiology,All,Female,OOP_spending_per_person,2013,39.8297
Outpatient,outpatient_procedures,Radiology,All,Female,OOP_spending_per_person,2014,42.6018
Outpatient,outpatient_procedures,Radiology,All,Female,OOP_spending_per_person,2015,44.2135
Outpatient,outpatient_procedures,Radiology,All,Female,OOP_spending_per_person,2016,46.8736
Outpatient,outpatient_procedures,Radiology,All,Female,Payer_spending_per_person,2012,201.051
Outpatient,outpatient_procedures,Radiology,All,Female,Payer_spending_per_person,2013,200.2224
Outpatient,outpatient_procedures,Radiology,All,Female,Payer_spending_per_person,2014,199.9699
Outpatient,outpatient_procedures,Radiology,All,Female,Payer_spending_per_person,2015,201.1281
Outpatient,outpatient_procedures,Radiology,All,Female,Payer_spending_per_person,2016,207.1561
Outpatient,outpatient_procedures,Radiology,All,Female,Price,2012,415.0528
Outpatient,outpatient_procedures,Radiology,All,Female,Price,2013,421.354
Outpatient,outpatient_procedures,Radiology,All,Female,Price,2014,434.4218
Outpatient,outpatient_procedures,Radiology,All,Female,Price,2015,440.2323
Outpatient,outpatient_procedures,Radiology,All,Female,Price,2016,456.1697
Outpatient,outpatient_procedures,Radiology,All,Female,Spending_per_person,2012,239.201
Outpatient,outpatient_procedures,Radiology,All,Female,Spending_per_person,2013,240.0522
Outpatient,outpatient_procedures,Radiology,All,Female,Spending_per_person,2014,242.5717
Outpatient,outpatient_procedures,Radiology,All,Female,Spending_per_person,2015,245.3416
Outpatient,outpatient_procedures,Radiology,All,Female,Spending_per_person,2016,254.0297
Outpatient,outpatient_procedures,Radiology,All,Female,Utilization_per_1000_persons,2012,576.3145
Outpatient,outpatient_procedures,Radiology,All,Female,Utilization_per_1000_persons,2013,569.7161
Outpatient,outpatient_procedures,Radiology,All,Female,Utilization_per_1000_persons,2014,558.3783
Outpatient,outpatient_procedures,Radiology,All,Female,Utilization_per_1000_persons,2015,557.3004
Outpatient,outpatient_procedures,Radiology,All,Female,Utilization_per_1000_persons,2016,556.8754
Outpatient,outpatient_procedures,Radiology,All,Male,OOP_spending_per_person,2012,23.3273
Outpatient,outpatient_procedures,Radiology,All,Male,OOP_spending_per_person,2013,24.0758
Outpatient,outpatient_procedures,Radiology,All,Male,OOP_spending_per_person,2014,25.386
Outpatient,outpatient_procedures,Radiology,All,Male,OOP_spending_per_person,2015,26.0745
Outpatient,outpatient_procedures,Radiology,All,Male,OOP_spending_per_person,2016,27.845
Outpatient,outpatient_procedures,Radiology,All,Male,Payer_spending_per_person,2012,113.5436
Outpatient,outpatient_procedures,Radiology,All,Male,Payer_spending_per_person,2013,112.2818
Outpatient,outpatient_procedures,Radiology,All,Male,Payer_spending_per_person,2014,111.4485
Outpatient,outpatient_procedures,Radiology,All,Male,Payer_spending_per_person,2015,111.4971
Outpatient,outpatient_procedures,Radiology,All,Male,Payer_spending_per_person,2016,116.0122
Outpatient,outpatient_procedures,Radiology,All,Male,Price,2012,713.0874
Outpatient,outpatient_procedures,Radiology,All,Male,Price,2013,736
Outpatient,outpatient_procedures,Radiology,All,Male,Price,2014,753.9051
Outpatient,outpatient_procedures,Radiology,All,Male,Price,2015,780.9455
Outpatient,outpatient_procedures,Radiology,All,Male,Price,2016,810.3929
Outpatient,outpatient_procedures,Radiology,All,Male,Spending_per_person,2012,136.8709
Outpatient,outpatient_procedures,Radiology,All,Male,Spending_per_person,2013,136.3576
Outpatient,outpatient_procedures,Radiology,All,Male,Spending_per_person,2014,136.8345
Outpatient,outpatient_procedures,Radiology,All,Male,Spending_per_person,2015,137.5716
Outpatient,outpatient_procedures,Radiology,All,Male,Spending_per_person,2016,143.8572
Outpatient,outpatient_procedures,Radiology,All,Male,Utilization_per_1000_persons,2012,191.9413
Outpatient,outpatient_procedures,Radiology,All,Male,Utilization_per_1000_persons,2013,185.2684
Outpatient,outpatient_procedures,Radiology,All,Male,Utilization_per_1000_persons,2014,181.501
Outpatient,outpatient_procedures,Radiology,All,Male,Utilization_per_1000_persons,2015,176.1603
Outpatient,outpatient_procedures,Radiology,All,Male,Utilization_per_1000_persons,2016,177.5154
Outpatient,outpatient_procedures,Radiology,Ages_0to18,All,OOP_spending_per_person,2012,13.068
Outpatient,outpatient_procedures,Radiology,Ages_0to18,All,OOP_spending_per_person,2013,13.4379
